1.271443217992782593e-01,-1.106741726398468018e-01,8.533383905887603760e-02,-2.056994242593646049e-03,3.466383321210741997e-03,-4.045894835144281387e-03,-2.724303165450692177e-03,1.245122111868113279e-04,-2.844872942660003901e-04,2.860575681552290916e-03,-7.255244418047368526e-04,-1.290338113903999329e-04,1.240452378988265991e-01,-1.086726859211921692e-01,8.284023404121398926e-02,-1.206203829497098923e-03,4.940534709021449089e-04,-5.625276244245469570e-04,-1.358086825348436832e-03,2.261759655084460974e-04,-8.086580783128738403e-04,-2.720684278756380081e-05,3.307292063254863024e-04,1.009532570606097579e-04,1.255899667739868164e-01,-1.086342036724090576e-01,8.388499170541763306e-02,7.591143366880714893e-04,-1.034104061545804143e-04,3.057339636143296957e-04,-1.322863623499870300e-03,3.615487075876444578e-04,-5.547803593799471855e-04,-2.947657136246562004e-03,8.850359008647501469e-04,-7.982032257132232189e-04
9.078146517276763916e-02,-8.838847279548645020e-02,7.061684131622314453e-02,9.607248939573764801e-04,-1.932717743329703808e-03,7.998192682862281799e-03,2.198693109676241875e-03,-1.102425041608512402e-03,-1.194234821014106274e-03,-5.042938049882650375e-03,2.757965121418237686e-03,-4.704345483332872391e-03,9.929326176643371582e-02,-9.005398303270339966e-02,7.656943798065185547e-02,4.845492541790008545e-03,-7.277169497683644295e-04,2.230758545920252800e-03,2.277584135299548507e-04,5.996208055876195431e-04,-1.599198323674499989e-03,-8.778084069490432739e-03,3.632938489317893982e-03,-6.642560474574565887e-03,1.095680743455886841e-01,-9.214284271001815796e-02,8.225134015083312988e-02,6.119454628787934780e-04,-1.978656509891152382e-04,4.581569228321313858e-04,-9.250009316019713879e-04,1.081251073628664017e-03,-1.765655702911317348e-03,-6.522128824144601822e-03,2.835818333551287651e-03,-4.647453315556049347e-03
6.709822267293930054e-02,-6.906181573867797852e-02,5.522603541612625122e-02,-5.192598327994346619e-03,3.165438829455524683e-04,-8.354890160262584686e-04,1.726235146634280682e-03,-4.795059096068143845e-03,5.455881357192993164e-03,5.277675576508045197e-03,-6.414189934730529785e-03,8.639149367809295654e-03,6.582929193973541260e-02,-6.968206912279129028e-02,5.563478171825408936e-02,8.197521674446761608e-04,-8.121132850646972656e-04,7.956331828609108925e-04,8.509850013069808483e-04,-2.369107678532600403e-03,2.622694009914994240e-03,3.336249617859721184e-03,-2.241196576505899429e-03,3.721538931131362915e-03,7.101985067129135132e-02,-7.391940802335739136e-02,6.002327427268028259e-02,5.567098269239068031e-04,-4.385738866403698921e-04,4.889520932920277119e-04,1.466234796680510044e-03,-1.476348028518259525e-03,1.611190149560570717e-03,-3.764641587622463703e-04,3.063228214159607887e-04,9.292970207752659917e-05
2.218546569347381592e-01,-1.125306859612464905e-01,1.117467582225799561e-01,3.431571647524833679e-03,-1.041818642988801003e-03,2.825098577886819839e-03,5.661924835294485092e-03,1.316497917287051678e-03,1.017573289573192596e-03,-1.602244563400745392e-02,-4.951644688844680786e-03,3.528236178681254387e-03,2.282899022102355957e-01,-1.125519126653671265e-01,1.149556785821914673e-01,4.389103967696428299e-03,5.262793856672942638e-04,1.463470631279051304e-03,3.157361876219511032e-03,6.978963501751422882e-04,3.752330667339265347e-04,-1.496559008955955505e-02,-4.002488218247890472e-03,-4.751728265546262264e-04,2.478069812059402466e-01,-1.089134216308593750e-01,1.177661269903182983e-01,1.955773215740919113e-03,4.808231024071574211e-04,4.743774479720741510e-05,1.715609570965170860e-03,3.703948750626295805e-04,-6.001552537782117724e-05,-1.714587211608886719e-02,-3.960655070841312408e-03,-1.503455452620983124e-03
7.621425390243530273e-02,-7.834979146718978882e-02,6.051106005907058716e-02,7.412065751850605011e-03,-1.954532228410243988e-03,7.043271325528621674e-04,9.709901642054319382e-04,1.051886240020394325e-03,-2.731811255216598511e-03,1.191423973068594933e-03,-8.260583272203803062e-04,1.665782532654702663e-03,7.881366461515426636e-02,-7.906399667263031006e-02,6.138857081532478333e-02,7.521067163906991482e-05,6.345895235426723957e-05,3.283405676484107971e-04,-9.567189845256507397e-04,4.922957159578800201e-04,-1.359370187856256962e-03,-4.873603465966880322e-04,7.043549558147788048e-04,-5.006347200833261013e-04,7.882277667522430420e-02,-7.862446457147598267e-02,6.183877214789390564e-02,1.564160920679569244e-04,-3.699502121889963746e-05,8.409682050114497542e-05,-1.458705984987318516e-03,6.753363995812833309e-04,-1.005048397928476334e-03,-7.109902217052876949e-04,8.913170313462615013e-04,-9.024384780786931515e-04
9.302668273448944092e-02,-6.659488379955291748e-02,3.012065961956977844e-02,1.151509955525398254e-02,-2.206260105594992638e-03,2.134469104930758476e-03,3.170096874237060547e-02,1.390045799780637026e-04,-7.173423655331134796e-04,-3.585219848901033401e-03,-2.099628327414393425e-03,7.990042679011821747e-03,1.067942306399345398e-01,-6.603164225816726685e-02,2.522639557719230652e-02,7.976172491908073425e-03,1.553541049361228943e-03,-4.701485857367515564e-03,8.099309168756008148e-03,-1.088852179236710072e-03,3.465461195446550846e-04,3.940931987017393112e-03,-1.406150171533226967e-03,5.277955438941717148e-03,1.279686391353607178e-01,-5.921692773699760437e-02,1.008288748562335968e-02,1.489448943175375462e-03,7.154639461077749729e-04,-1.236961106769740582e-03,8.281230926513671875e-03,5.105448071844875813e-04,-2.295659622177481651e-03,7.439788896590471268e-03,4.965725238434970379e-04,-9.520233725197613239e-04
3.593360781669616699e-01,-3.209631890058517456e-02,-2.038731053471565247e-02,-3.667631372809410095e-02,5.172093864530324936e-03,-2.353510353714227676e-03,-6.125305220484733582e-02,-1.211440004408359528e-02,4.460424534045159817e-04,-6.659143418073654175e-02,-1.084886118769645691e-02,-8.850451558828353882e-03,3.435471951961517334e-01,-2.773722633719444275e-02,-2.324137277901172638e-02,-2.205772558227181435e-03,1.767888548783957958e-03,-9.065977646969258785e-04,-4.181400313973426819e-02,-7.807127665728330612e-03,-8.336984901688992977e-04,-5.369053687900304794e-03,-1.630433485843241215e-03,4.876463499385863543e-04,3.349582254886627197e-01,-2.611854672431945801e-02,-2.170999906957149506e-02,-1.586609869264066219e-03,-3.454935504123568535e-04,6.468768697232007980e-04,-1.278798375278711319e-02,-3.372079227119684219e-03,-1.917749905260279775e-04,1.334657799452543259e-02,1.832850248320028186e-04,5.058559589087963104e-03
1.834723949432373047e-01,-4.623166844248771667e-02,-2.487648464739322662e-02,5.862999707460403442e-02,3.150018630549311638e-03,-3.234027884900569916e-03,4.734440520405769348e-02,1.443883031606674194e-02,-1.910676993429660797e-02,2.820019610226154327e-02,9.406404569745063782e-03,-1.719021983444690704e-02,2.140114307403564453e-01,-4.307279735803604126e-02,-2.830863185226917267e-02,4.327288363128900528e-03,8.289220277220010757e-04,-6.584934890270233154e-04,1.000396348536014557e-02,6.748927291482686996e-03,-1.048887427896261215e-02,2.032203413546085358e-02,2.677674638107419014e-03,-5.157993640750646591e-03,2.260447442531585693e-01,-4.505898058414459229e-02,-2.172250859439373016e-02,2.439119620248675346e-03,-3.432325902394950390e-04,1.254682429134845734e-03,-8.350471034646034241e-03,5.324454978108406067e-04,-3.326618345454335213e-03,1.048086769878864288e-02,-2.650541951879858971e-03,4.711837507784366608e-03
4.444444477558135986e-01,-1.086129122995771468e-05,2.071592462016269565e-05,-6.400015263352543116e-05,1.564029683542855764e-09,-2.983100211295663939e-09,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,4.444444179534912109e-01,-1.095912011805921793e-05,2.068163848889525980e-05,-7.713691593380644917e-05,-3.650686153378046583e-07,-1.318019968721273472e-07,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,4.354668092787505884e-08,1.955793749175427365e-07,6.882238778871396789e-08,4.444285333156585693e-01,-6.037631828803569078e-05,5.140519533597398549e-06,-4.323149187257513404e-05,-1.393400634697172791e-05,-5.045634225098183379e-06,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,5.612872882920783013e-06,2.536321517254691571e-05,7.617162737005855888e-06
1.104927510023117065e-01,-2.083227038383483887e-02,-2.620816789567470551e-02,-3.783445805311203003e-02,-4.618915263563394547e-03,1.936194673180580139e-02,-6.200491916388273239e-03,-4.085080698132514954e-03,6.758333649486303329e-03,-3.379718586802482605e-02,5.778156686574220657e-03,-2.619196660816669464e-03,8.166472613811492920e-02,-2.460986003279685974e-02,-9.506603702902793884e-03,-1.047529838979244232e-02,-1.181735424324870110e-03,6.322399713099002838e-03,1.131459372118115425e-03,-3.148691961541771889e-03,4.112500231713056564e-03,8.854035288095474243e-03,7.875430746935307980e-04,-1.023200340569019318e-03,6.279850006103515625e-02,-2.542191557586193085e-02,1.247535925358533859e-03,-2.261018380522727966e-06,1.175624347524717450e-04,1.984981936402618885e-04,1.780350226908922195e-03,-2.519879257306456566e-03,2.247931202873587608e-03,1.891421619802713394e-03,-4.741160082630813122e-04,5.517472163774073124e-04
